Enode B,Région,Site Théorique,N° SI Géo,PTN C ( raccordement),Modèle PTN raccordement,Port PTN C,PTN B (R+1),Modèle PTN R+1,Port PTN B,Shapping PTN (BDO),PkLoss (18/05/18),Delay (18/05/18),BE,AF22,CS1,Coordonnée WGS84 X,Coordonnée WGS84 Y,Unité urbaine (nb habitant),CRZ,Opérateur SFR/BYTEL,Adresse IP,IPSEC,Fournisseur (H/E),"Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN raccordement","Egress Scheduler Policy (Crozon/No Crozon Ancienne, 7750 5 Level Nouvelle) PTN R+1",Egress perc of rate,Shapping PTN (BDR),Shapping PTN Raccordement (Egress Rate),Shapping PTN R+1 (Egress Rate),Débit Max Radio,Operational Speed PTN Raccordement,Operational Speed PTN R+1,Config Speed PTN Raccordement,Config Speed PTN R+1,Config Duplex PTN Raccordement (Half/Full),Config Duplex PTN R+1 (Half/Full),NEO,MX 1+0,MX 1+1,Somme FH limitant,IPASOLINK 200,IPASOLINK 400,MINI-LINK-TN-2P,"MINI-LINK-
TN-6P","MINI-LINK-CN_510_1+0",MINI-LINK-CN_510_2+0,MINI-LINK-TN_V2,RTN380,RTN380_R2,RTN905_2A,RTN905_1A,RTN905_2A_32E1,RTN905_2E,FRX-3E,Somme FH,KP FH-CAP,KP FH-LH,Commentaires,Etat investiguation 
E04368,CTA,T78794,SI727500,PTN00871,7705, 1/2/7,PTN00330,7750, 7/1/4,,,,,,,4.95264623593981,46.2651574174858,,Oui,,10.20.129.234,OK,Ericsson,NO,NO_CROZON,100,,Default,,0,100M,1G,100M,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04369,CTA,T78854,SI727559,PTN00688,7750, 3/2/10,PTN00688,7750, 7/1/4,,,,,,,6.05345618814738,46.390184449458,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04372,MED,T83976,SI056555,PTN00502,7750, 3/2/20,PTN00502,7750, 7/1/4,,,,,,,3.52009310675853,43.3567720107626,UU <= 10 Khab,Oui,CRZ BYT,10.21.232.202,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04373,MED,T21137,SI684321,PTN00341,7750, 5/2/19,PTN00341,7750, 7/1/4,,,,,,,3.26746101928583,43.2656998270215,UU sup 10 Khab,Oui,CRZ BYT,10.21.231.90,OK,Ericsson,NO,NO,100,,Default,,0,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04374,MED,T71798,SI014492,PTN00278,7750, 4/2/12,PTN00278,7750, 7/1/4,,,,,,,6.64049913349529,44.3784806729471,UU <= 10 Khab,Oui,CRZ BYT,10.21.161.82,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04375,MED,T24224,SI722127,,,,,, 7/1/4,,,,,,,5.76262785142067,43.6928244700919,,Oui,,,,,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04376,MED,T79274,SI727840,PTN00343,7750, 5/2/17,PTN00343,7750, 7/1/4,,,,,,,4.42028108196363,43.8360134171741,UU sup 100 Khab,Oui,CRZ BYT,10.21.243.170,OK,Ericsson,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04380,MED,T21138,SI684322,PTN01022,7705, 1/4/5,PTN00341,7750, 7/1/4,,,,,,,3.20718763979962,43.3266647248505,UU sup 50 Khab,Oui,CRZ BYT,10.21.231.82,OK,Ericsson,NO,NO,100,,100000,,0,1G,0M,1G,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04387,CTA,T78805,SI727510,PTN01314,7705, 1/2/7,PTN01008,7750, 7/1/4,,,,,,,5.46885083359613,45.9522108869176,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.20.147.170,OK,Ericsson,NO,NO_CROZON,100,,245000,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04388,MED,T73428,SI149108,PTN01461,7705, 1/4/3,PTN01461,7705, 7/1/4,,,,,,,5.31277231805403,43.8241537722087,,Oui,,,,,NO,NO, ,,1000000,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04394,MED,T71789,SI014111,PTN00278,7750, 4/2/12,PTN00278,7750, 7/1/2,,,,,,,6.05934333147357,44.4684324121147,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.21.241.138,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04401,CTA,T37036,SI013822,PTN00064,7750, 5/1/23,PTN00064,7750, 7/1/2,,,,,,,4.85624054482639,45.7617467640368,,Non,,10.20.237.170,OK,Ericsson,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04404,MED,T22300,SI056554,PTN00106,7750, 2/2/18,PTN00106,7750, 7/1/2,,,,,,,6.89729088312931,43.6684500369283,UU sup 400 Khab,Non,ZTD,10.21.208.178,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04408,CTA,T79654,SI728088,PTN01443,7750, 4/2/9,PTN01443,7750, 7/1/2,,,,,,,4.51808119436305,45.821864292248,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,10.20.201.178,NOK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04411,CTA,T71954,SI015474,PTN00914,7750, 4/2/2,PTN00914,7750, 7/1/2,,,,,,,2.53698929415058,46.3517787836611,UU sup 50 Khab,Oui,CRZ BYT,10.20.247.138,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04413,MED,T21141,SI684325,PTN00341,7750, 5/2/11,PTN00341,7750, 7/1/2,,,,,,,3.2903991966642,43.2453249840337,UU sup 10 Khab,Oui,CRZ BYT,10.21.231.74,OK,Ericsson,NO,NO,100,,Default,,0,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04414,MED,T71470,SI147071,PTN00987,7705, 1/3/7,PTN01728,7750, 7/1/2,,,,,,,6.1694058038375,43.3410816616175,UU <= 10 Khab,Oui,CRZ BYT,10.21.206.194,OK,Ericsson,NO,NO_CROZON,100,,626000,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04422,CTA,T33829,SI584335,PTN00117,7750, 4/2/2,PTN00117,7750, 7/1/2,,,,,,,5.66478145012342,45.1997619636305,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04426,IDF,T16787,SI655432,PTN00002,7750, 4/1/21,PTN00002,7750, 7/1/2,,,,,,,2.38510739900646,48.8478897789461,UU sup 400 Khab,Non,ZTD,10.21.7.66,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04428,MED,T72605,SI056401,PTN01055,7705, 1/3/8,PTN00463,7750, 7/1/2,,,,,,,5.06097926095334,44.179460627785,"Commune <= 0,5 Khab",Oui,CRZ BYT,,,,NO,NO_CROZON,100,,Default,,0,Connexion KO,1G,Connexion KO,1G,Connexion KO,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04429,MED,T72628,SI056725,PTN01057,7705, 1/1/3,PTN00463,7750, 3/1/4,,,,,,,5.08612090083898,44.2736085994319,UU <= 10 Khab,Oui,CRZ BYT,10.21.216.202,OK,Ericsson,NO,NO_CROZON,100,,Default,,0,100M,1G,100M,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04431,MED,T21088,SI543469,PTN00502,7750, 3/2/21,PTN00502,7750, 7/1/3,,,,,,,3.48992979017481,43.2776542869753,UU sup 10 Khab,Oui,CRZ BYT,10.21.214.122,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04434,MED,T71440,SI056419,PTN02245,, 1/1/13,PTN02245,, 1/1/5,,,,,,,6.49541105923987,43.5666169021832,UU <= 10 Khab,Oui,CRZ BYT,10.21.229.178,NOK,Ericsson,,,,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04435,IDF,T16748,SI662393,PTN00819,7750, 3/2/19,PTN00819,7750, 7/1/3,,,,,,,2.24956640742338,48.8844520547344,UU sup 400 Khab,Non,ZTD,10.21.90.114,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04437,CTA,T21596,SI684780,PTN01448,7750, 3/1/19,PTN01448,7750, 7/1/4,,,,,,,3.61773512536074,47.9966285685255,UU <= 10 Khab,Oui,CRZ BYT,10.20.193.18,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04438,MED,T79248,SI727814,PTN00343,7750, 5/2/15,PTN00343,7750, 1/1/5,,,,,,,4.38926193864758,43.8219012794206,UU sup 100 Khab,Oui,CRZ BYT,10.21.239.170,OK,Ericsson,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04442,CTA,T19979,SI547502,PTN01851,7705, 1/2/8,PTN01447,7750, 7/1/2,,,,,,,4.03115483808394,47.762300306422,"Commune <= 0,5 Khab",Oui,CRZ BYT,10.20.245.250,OK,Ericsson,NO,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04443,CTA,T79638,SI728072,PTN00910,7750, 3/1/2,PTN00910,7750, 7/1/2,,,,,,,4.47038184473683,46.1667908391693,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,10.20.251.242,OK,Ericsson,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04444,MED,T20285,SI054830,PTN00752,7705, 1/3/7,PTN00274,7750, 3/1/5,,,,,,,5.83798950715422,43.1692456343131,UU sup 400 Khab,Non,ZTD,10.21.156.186,OK,Ericsson,NO,NO_CROZON,100,,1000000,,0,N/A,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04446,MED,T21193,SI684377,PTN00466,7750, 4/2/12,PTN00466,7750, 3/1/5,,,,,,,4.1208812239183,44.1747230641503,UU sup 50 Khab,Oui,CRZ BYT,10.21.225.226,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04447,MED,T21197,SI684381,PTN00466,7750, 4/2/19,PTN00466,7750,0,,,,,,,4.08893706289895,44.1063850029546,UU sup 50 Khab,Oui,CRZ BYT,10.21.230.34,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04448,MED,T73978,SI338962,PTN00341,7750, 5/2/17,PTN00341,7750, 1/1/5,,,,,,,3.25069568176511,43.2413563739026,Commune sup 1 Khab,Oui,CRZ BYT,10.21.234.10,OK,Ericsson,NO,NO,100,,Default,,0,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04449,CTA,T74491,SI685433,PTN01448,7750, 3/2/19,PTN01448,7750, 3/1/5,,,,,,,3.82538902564459,47.818064522649,Commune sup 1 Khab,Oui,CRZ BYT,10.20.243.178,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,Default,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04450,MED,T21150,SI684334,PTN00502,7750, 3/2/15,PTN00502,7750, 1/1/5,,,,,,,3.53584457016569,43.3148973283567,UU <= 10 Khab,Oui,CRZ BYT,10.21.251.210,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04451,MED,T21151,SI684335,PTN00502,7750, 2/2/18,PTN00502,7750, 6/2/2,406000,,,,,,3.54940288188754,43.31586885917,UU <= 10 Khab,Oui,CRZ BYT,10.21.251.162,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,390,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E04453,MED,T21152,SI684336,PTN00502,7750, 3/2/16,PTN00502,7750, 3/1/3,Default,,,,,,3.54060234241299,43.3070255431779,UU <= 10 Khab,Oui,CRZ BYT,10.21.232.138,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04455,MED,T21156,SI684340,PTN00341,7750, 5/2/19,PTN00341,7750, 4/2/8,Default,,,,,,3.33311625951937,43.2660913761817,UU sup 10 Khab,Oui,CRZ BYT,10.21.231.242,OK,Ericsson,NO,NO,100,,Default,,406,0M,0M,100M,100M,full,full,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E04456,MED,T21157,SI684341,PTN00502,7750, 3/2/6,PTN00502,7750, 3/1/19,456000,,,,,,3.4695269301859,43.3064039007428,UU sup 10 Khab,Oui,CRZ BYT,10.21.233.162,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04457,MED,T21148,SI684332,PTN00341,7750, 5/2/10,PTN00341,7750, 4/2/20,Default,,,,,,3.35327570130316,43.3616653145217,UU sup 50 Khab,Oui,CRZ BYT,,,,NO,NO,100,,Default,Default,0,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04458,MED,T21159,SI684343,PTN00341,7750, 5/2/20,PTN00341,7750, 4/1/13,1000000,,,,,,3.26375311085684,43.311014316012,UU sup 50 Khab,Oui,CRZ BYT,10.21.234.58,OK,Ericsson,NO,NO,100,,Default,,1024,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
E04459,MED,T21167,SI684351,PTN01028,7705, 1/4/7,PTN00341,7750, 3/1/5,450000,,,,,,3.1741012243794,43.3747635564446,UU sup 50 Khab,Oui,CRZ BYT,10.21.234.98,OK,Ericsson,NO,NO,100,,456000,,450,1G,0M,1G,100M,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04460,MED,T21168,SI684352,PTN00341,7750, 5/2/16,PTN00341,7750, 3/1/12,444000,,,,,,3.31302922407923,43.3177681492901,UU sup 50 Khab,Oui,CRZ BYT,10.21.232.58,OK,Ericsson,NO,NO,100,,Default,,444,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04462,MED,T21172,SI684356,PTN01022,7705, 1/4/1,PTN00341,7750, 3/1/21,Default,,,,,,3.19865348986449,43.3362322388805,UU sup 50 Khab,Oui,CRZ BYT,10.21.232.114,OK,Ericsson,NO,NO,100,,1000000,,456,1G,0M,1G,100M,full,full,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,,,,
E04464,MED,T21161,SI684345,PTN00341,7750, 5/2/11,PTN00341,7750, 4/1/18,444000,,,,,,3.28882221218361,43.2540105764501,UU sup 10 Khab,Oui,CRZ BYT,10.21.231.250,OK,Ericsson,NO,NO,100,,Default,,444,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04465,MED,T21163,SI684347,PTN00341,7750, 5/1/24,PTN00341,7750, 6/2/12,Default,,,,,,3.2549909565614,43.3448434111926,UU sup 50 Khab,Oui,CRZ BYT,10.21.232.98,OK,Ericsson,NO,NO,100,,Default,,0,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04470,IDF,T10373,SI029426,PTN00004,7750, 6/1/20,PTN00004,7750, 3/1/2,Default,,,,,,2.18958128185372,48.8943356199871,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04473,MED,T84631,SI054788,PTN00105,7750, 3/1/12,PTN00105,7750, 3/2/19,Default,,,,,,6.64195438233707,43.2721377630104,UU sup 10 Khab,Oui,CRZ BYT,10.21.137.178,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,444,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,,,,
E04474,MED,T25544,SI732149,PTN00543,7750, 4/2/13,PTN00543,7750,,,,,,,,6.54869606700233,43.3335426541457,UU <= 10 Khab,Oui,CRZ BYT,10.21.222.154,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04486,MED,T34314,SI592585,PTN00461,7750, 3/1/10,PTN00461,7750, 3/2/8,394000,,,,,,4.82208673378889,43.6406655966233,UU sup 10 Khab,Oui,CRZ BYT,,,,NO,NO,100,,Default,Default,394,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,,,,
E04487,IDF,T11896,SI033427,,,,,, 3/2/19,444000,,,,,,2.21988165945586,48.8452621540201,UU sup 400 Khab,Non,ZTD,,,,,,,,,,444,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04489,IDF,T16856,SI665146,PTN00187,7750, 3/1/23,PTN00187,7750, 1/2/7,Default,,,,,,2.54704009517781,48.6684894367436,UU sup 400 Khab,Non,ZTD,10.21.103.82,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,406,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,4,,,,
E04496,MED,T79898,SI057685,PTN00462,7750, 3/1/8,PTN00462,7750, 3/2/7,456000,,,,,,4.35419530580801,43.8777735412381,,Oui,,10.21.238.42,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04497,IDF,T10009,SI031955,PTN00062,7750, 3/2/3,PTN00062,7750, 1/7/3,Default,,,,,,2.24543244545701,48.8956768879119,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04498,MED,T79876,SI057031,PTN00462,7750, 3/2/14,PTN00462,7750, 3/2/9,456000,,,,,,4.24054027421861,43.7992086734184,UU <= 10 Khab,Oui,CRZ BYT,10.21.217.26,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,456,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04499,CTA,T72198,SI017764,PTN00914,7750, 4/2/21,PTN00914,7750, 3/2/18,406000,,,,,,2.65748928598643,46.2844739035075,UU <= 10 Khab,Oui,CRZ BYT,10.20.246.34,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,406,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E04502,MED,T79885,SI123956,PTN00343,7750, 5/1/17,PTN00343,7750, 4/2/10,164000,,,,,,4.32535320949351,43.7135407153136,UU <= 10 Khab,Oui,CRZ BYT,10.21.206.178,OK,Ericsson,NO,NO,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04511,CTA,T85850,SI016602,PTN01860,7705, 1/1/8,PTN01440,7705, 4/2/19,Default,,,,,,2.95710382893735,47.7030751443193,Commune sup 1 Khab,Oui,CRZ BYT,10.20.228.242,OK,Ericsson,NO,NO, ,,626000,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04512,MED,T72497,SI055638,PTN00341,7750, 5/1/24,PTN00341,7750, 3/1/20,456000,,,,,,3.25711363257459,43.3351645031293,UU sup 50 Khab,Oui,CRZ BYT,10.21.231.122,OK,Ericsson,NO,NO,100,,Default,,456,0M,0M,100M,100M,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04513,IDF,T19427,SI662938,PTN00058,7750, 4/1/13,PTN00058,7750, 4/1/8,Default,,,,,,2.2960705700181,48.9485451910252,UU sup 400 Khab,Non,ZTD,10.21.122.106,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,Default,392,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,,,,
E04514,IDF,T15551,SI593562,PTN00313,7750, 5/2/2,PTN00313,7750, 3/1/19,369000,,,,,,2.57263264929098,49.1363400541668,Commune sup 1 Khab,Non,CRZ SFR,,,,NO_CROZON,NO_CROZON,1000,,Default,,369,100M,100M,100M,100M,full,full,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,,,,
E04517,IDF,T17514,SI036275,PTN01523,, 1/1/5,PTN00070,, 4/2/17,456000,,,,,,2.29769241969829,48.8734801312044,,Non,,,,,NO,,,,Default,,456,1G,,1G,,full,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04519,IDF,T15153,SI337429,PTN00019,7750, 4/1/22,PTN00019,7750, 3/1/19,Default,,,,,,2.3522676167158,48.8651813909257,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,380,1G,1G,1G,1G,full,full,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E04521,MED,T71785,SI014080,PTN00682,7750, 3/2/19,PTN00682,7750, 4/1/19,444000,,,,,,6.70025704931497,44.5754122478557,"Commune entre 0,5 Khab et 1 Khab",Oui,CRZ BYT,10.21.140.226,NOK,Ericsson,NO,NO,100,,Default,,444,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,,
E04522,CTA,T79935,SI337839,PTN00688,7750, 3/2/19,PTN00688,7750, 4/2/14,1000000,,,,,,6.10578661349028,46.3191017403445,UU sup 10 Khab,Oui,CRZ BYT,10.20.156.186,OK,Ericsson,NO,NO,100,,Default,,1114,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,
E04523,MED,T73989,SI544211,PTN00502,7750, 3/2/8,PTN00502,7750, 4/1/12,Default,,,,,,3.51066931404107,43.2904608071175,UU sup 10 Khab,Oui,CRZ BYT,10.21.232.234,OK,Ericsson,CROZON_LIMIT_ON,CROZON_LIMIT_ON,100,,Default,,380,1G,1G,1G,1G,full,full,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,,,,
E04526,CTA,T83804,SI588434,PTN02053,7705, 1/3/8,PTN00910,7750, 4/1/3,1000000,,,,,,4.28970256185324,46.2972046370225,UU <= 10 Khab,Oui,CRZ BYT,10.20.153.42,OK,Ericsson,NO,NO,100,,317000,,1024,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,,
E04527,MED,T71425,SI332239,PTN00136,7750, 5/2/17,PTN00136,7750, 2/1/2,Default,,,,,,5.9548861203598,43.4701632554019,Commune sup 1 Khab,Oui,CRZ BYT,10.21.236.66,OK,Ericsson,NO_CROZON,NO_CROZON,100,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04531,IDF,T11979,SI151724,PTN00122,7750, 3/1/3,PTN00122,7750, 7/1/3,Default,,,,,,2.53040307384026,48.9428275865222,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,150,,Default,,0,1G,1G,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04533,IDF,T17511,SI124628,PTN01524,, 1/1/5,PTN00070,, 4/2/8,Default,,,,,,2.37362547199119,48.8441999528181,,Non,,10.21.114.58,OK,Ericsson,NO,,,,Default,,396,1G,,1G,,full,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,,,,
E04534,IDF,T10037,SI031677,PTN00047,7750, 3/1/5,PTN00047,7750, 3/2/15,Default,,,,,,2.29654532194283,48.8074478144034,UU sup 400 Khab,Non,ZTD,,,,NO_CROZON,NO_CROZON,100,,Default,,0,N/A,N/A,1G,1G,full,full,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
E04539,MED,T73778,SI333860,PTN00110,7750, 4/1/1,PTN00110,7750, 3/1/3,Default,,,,,,3.18728560979184,43.1797044444901,UU <= 10 Khab,Oui,CRZ BYT,10.21.253.190,OK,Ericsson,NO,NO,100,,Default,Default,0,10G,10G,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
